,videoId,authorID,commentID,publishedAt,isReply,date,hour,cleaned_comment,comment_length
4068,Ufkwk8mWs9o,1596,6724,11/4/24 16:59,TRUE,11/4/24,16,please explain why they would vote against their own selfinterests,10
4069,Ufkwk8mWs9o,3057,118,10/29/24 17:21,FALSE,10/29/24,17,"020 the problem with the american political system and media ecosystem thats so different from ours in europe is that people would find this an informative datapoint
its not it just adds to the 24hour newscycle noise that uses polls as a form of statisticsporn making election coverage entertaining instead of informative
how else do you think trump would get away with not having a healthcare plan after 10 years in politics",72
4070,Ufkwk8mWs9o,6791,5069,10/29/24 18:10,TRUE,10/29/24,18,in most european countries you can bet on it and no one cares and in the us its not necessarily the media themselves who care about this but certain politicians trump who bring this to the attention for their own reasons and force the media to react,47
4071,Ufkwk8mWs9o,2237,9046,10/29/24 19:07,TRUE,10/29/24,19,trumps been in politics 4 years not 10,8
4072,Ufkwk8mWs9o,1579,791,10/29/24 19:50,TRUE,10/29/24,19,spacegringos3d he ran for election in 2016 that campaign started in 2014 its 2024 this year 2014 to 2024 is 10 years keep up,24
4073,Ufkwk8mWs9o,3057,11541,10/29/24 20:55,TRUE,10/29/24,20,"schnitzelsemmel this election betting has been coming up consistently at reputable news sources from cnn to the wallstreet journal and the nyt 
you cannot equate it with the situation here in europe because our publiclyfunded broadcasting corporations dont have a profitmotive so they filter out empty noise allowing us to spend more time about learning the nuances of the issues",60
4074,Ufkwk8mWs9o,6808,6545,10/29/24 23:36,TRUE,10/29/24,23,ok then bet me at 5050 odds  if you really believe that whats the problem,15
4075,Ufkwk8mWs9o,7853,952,11/1/24 1:24,TRUE,11/1/24,1,"augustus331 
how else do you think trump would get away with not having a healthcare plan after 10 years in politics


whats bidens plan do nothing",26
4076,Ufkwk8mWs9o,3057,2420,11/1/24 15:16,TRUE,11/1/24,15,as european i should not have to explain this to americans bidens healthcare plan is obamacare learn something about your own country for gods sake,25
4078,Ufkwk8mWs9o,3339,5563,10/29/24 17:09,FALSE,10/29/24,17,just make sure to vote before you bet on,9
4079,Ufkwk8mWs9o,3061,10993,10/29/24 17:08,FALSE,10/29/24,17,they bet and wsj hits jackpot,6
4080,Ufkwk8mWs9o,3943,5568,10/29/24 17:08,FALSE,10/29/24,17,just saw someone on polymarket claim it isnt dominated by right wingers like its a cryptobased betting market where americans cant even buy,23
4081,Ufkwk8mWs9o,4818,5957,10/29/24 16:54,FALSE,10/29/24,16,maybe it has not been allowed by regulators in the past what the regulators couldnt see was a huge underground market in  elections,23
4082,Ufkwk8mWs9o,1492,5054,10/29/24 16:46,FALSE,10/29/24,16,in january 2022 polymarket settled with the commodity futures trading commission cftc for operating an unregistered swap execution facility and agreed to cease offering its services to us users the title of the video implies legality in the use of betting markets polymarket is cited as an example however it is illegal for us citizens to use,57
4083,Ufkwk8mWs9o,7219,5588,10/30/24 18:56,TRUE,10/30/24,18,kalshi is legal however,4
4084,Ufkwk8mWs9o,7164,10723,10/29/24 16:45,FALSE,10/29/24,16,just so unethical elections shouldnt be treated like sports games betting on them is part of the problem,18
4085,Ufkwk8mWs9o,6622,11281,10/29/24 19:29,TRUE,10/29/24,19,john_smith_86 ill use good ol cat randomly selecting things,9
4086,Ufkwk8mWs9o,4085,6710,10/29/24 20:34,TRUE,10/29/24,20,perks of biden administration,4
4087,Ufkwk8mWs9o,723,2477,10/29/24 22:30,TRUE,10/29/24,22,at least it encourages people to vote most people who are eligible dont even vote,15
4088,Ufkwk8mWs9o,5114,4312,10/30/24 0:00,TRUE,10/30/24,0,how is placing money on an outcome unethical,8
4089,Ufkwk8mWs9o,7819,7371,10/30/24 2:32,TRUE,10/30/24,2,strongly disagree it ought to be a fundamental right to bet money how we like so long as its not an addiction and inherently money losing ie gains correlated to skill without the ability for people to do this you cant call yourself the land of the free,48
4090,Ufkwk8mWs9o,7724,11470,10/30/24 9:16,TRUE,10/30/24,9,jw2862 because they hate everything and wants to regulate everything by they i mean pesky democrates,16
4091,Ufkwk8mWs9o,7459,1267,10/30/24 12:48,TRUE,10/30/24,12,jw2862 it promotes manipulation and rewards those with insider knowledge,10
4092,Ufkwk8mWs9o,5114,11592,10/30/24 13:03,TRUE,10/30/24,13,underdog353777so just regular politics,4
4093,Ufkwk8mWs9o,7459,1266,10/31/24 14:43,TRUE,10/31/24,14,jw2862 if you want to increase the scope and scale of these influences then keep ignoring the warnings i and others are giving and go on being smarmy about how its all the same anyway no difference between a snowflake and an avalanche with such an attitude,47
4094,Ufkwk8mWs9o,5114,1805,10/31/24 15:52,TRUE,10/31/24,15,underdog353777 so youd rather only let rich insider benefit from these outcomes as opposed to the general public it also provides more data for elections beyond the standard polls,29
4095,Ufkwk8mWs9o,7459,1268,10/31/24 20:52,TRUE,10/31/24,20,"jw2862 the rich insider is who will benefit above everyone else the other people playing into it are the suckers  just like the memestock guys who think theyre working against the system its the system who benefits the most from a large market of gullible and manipulatable people who dont have a lot experience or understanding creating a new market share thats easily exploited and the best part is  those people you will be gleeful to be a part of it cause youll tell yourself youre the shark when youre the minnow a fool and his money and in the process you minnows will cede more of your rights in order to play at being a shark and cost all of us the protections we need to keep from being taken advantage of

also this data is not nearly as valuable as wsj makes it out to be  and we do enough polling as it is some might even argue too much and i am someone who does such polling",170
4096,Ufkwk8mWs9o,5114,2012,10/31/24 21:22,TRUE,10/31/24,21,underdog353777  at this stage of the election its a binary outcome im not sure what point youre trying to make youre just speaking in pseudodeep terms now whichever candidate wins will translate to a payout to whoever has made the right prediction imho this data is more valuable than the polling you havent made a case for why it should be banned fortunately its not going to be banned either,70
4097,Ufkwk8mWs9o,7853,1803,11/1/24 1:22,TRUE,11/1/24,1,underdog353777 manipulation billions of dollars ride on who wins the election already if somebody can manipulate the elections they already have far greater incentive to do so than placing a bet on polymarket and other sports betting is much more sensitive to insider information than politics its unlikely anyone knows anything that would give them a meaningful edge for this election  but if you know that a star nba player is injured before anyone else you have a huge edge,80
4098,Ufkwk8mWs9o,6510,2919,11/1/24 10:08,TRUE,11/1/24,10,can you articulate why you think betting on an election outcome is unethical,13
4099,Ufkwk8mWs9o,7459,1556,11/1/24 13:58,TRUE,11/1/24,13,retirementowl its been used to manipulate outcomes in the past and benefits those with insider knowledge,16
4100,Ufkwk8mWs9o,7459,1270,11/1/24 14:00,TRUE,11/1/24,14,"jw2862 youre so cooked dude election betting has been used to manipulate in the past and will again  and you think its worth it to make a quick buck

and if you dont understand that there is more than one outcome to election betting and that this is about more than this one election youre denser than i thought and have the foresight of a 6 year old",68
4101,Ufkwk8mWs9o,5114,2014,11/1/24 14:04,TRUE,11/1/24,14,underdog353777  still waiting for you provide an example stop being so vague calling me names is immature,17
4102,Ufkwk8mWs9o,7459,1269,11/1/24 14:57,TRUE,11/1/24,14,jw2862 you asked how is it unethical and then ignored and argued against everything provided im just calling a spade a spade if you want to know why its banned  read any of the court cases that involved its prohibition theyre chock full of examples,45
4103,Ufkwk8mWs9o,5114,2013,11/1/24 15:16,TRUE,11/1/24,15,underdog353777  its not banned if there are us states that are allowing it its okay i wont put too much weight on your words i see your expertise lies in youtube gaming if i have any questions about that ill hit you up gamer,44
4104,Ufkwk8mWs9o,7459,1265,11/1/24 15:45,TRUE,11/1/24,15,"jw2862  the states that allow it are a very recent development its been banned for decades nationwide through judicial ruling with explicit prohibition in several states enshrined in law

youre clearly grasping my work is not reflected in my youtube searches",41
4105,Ufkwk8mWs9o,7651,1806,11/3/24 22:49,TRUE,11/3/24,22,underdog353777those with insider knowledge are going to win every time nothing you can do about it let the people put their money with their mouth is at,27
4106,Ufkwk8mWs9o,1826,10829,11/5/24 17:02,TRUE,11/5/24,17,ok but lobbyists buying politicians and persuading their policies isnt this is harmless in comparison,15
4107,Ufkwk8mWs9o,1706,3935,11/5/24 18:56,TRUE,11/5/24,18,grow a pair man,4
4108,Ufkwk8mWs9o,111,7526,10/29/24 16:43,FALSE,10/29/24,16,terrible decision to allow such a thing,7
4109,Ufkwk8mWs9o,3089,5740,10/29/24 22:07,TRUE,10/29/24,22,liberal cope,2
4110,Ufkwk8mWs9o,2523,9882,10/29/24 22:43,TRUE,10/29/24,22,why its just people betting together all willing to take the risk to lose it doesnt involve anyone else,19
4111,Ufkwk8mWs9o,5062,4314,10/29/24 16:42,FALSE,10/29/24,16,how is this not illegal but i like it,9
4112,Ufkwk8mWs9o,2206,6225,10/29/24 16:40,FALSE,10/29/24,16,neat data point but you know what would be even better opinion editors being allowed to voice their opinion so we dont let democracy die in darkness  you know,29
4113,Ufkwk8mWs9o,5696,4370,10/29/24 21:28,TRUE,10/29/24,21,i agree with you but this is the wall street journal not the washington post,15
4114,Ufkwk8mWs9o,1671,9335,10/29/24 16:38,FALSE,10/29/24,16,we dont know who is betting the same people betting on fan duel and caesars men 1845,17
4115,Ufkwk8mWs9o,4679,5295,11/5/24 16:38,TRUE,11/5/24,16,it would make more sense if people who want trump to win to bet on harris,16
4116,Ufkwk8mWs9o,6413,6156,10/29/24 16:22,FALSE,10/29/24,16,my inner gambling addict is annoyed they used a european roulette wheel and not an american one with the white house at the center,24
4117,Ufkwk8mWs9o,7572,7302,10/29/24 16:15,FALSE,10/29/24,16,sounds like something a lot of republicans would do no wonder trump is in the lead on such platforms,19
4118,Ufkwk8mWs9o,191,8996,10/29/24 20:35,TRUE,10/29/24,20,trump was losing on the markets for a while its not just republicans,13
4119,Ufkwk8mWs9o,116,5677,10/30/24 3:02,TRUE,10/30/24,3,last election cycle biden was ahead in odds before the election,11
4120,Ufkwk8mWs9o,7853,8377,11/1/24 1:36,TRUE,11/1/24,1,theyre predictions markets not polls and harris was favored for a while,12
4121,Ufkwk8mWs9o,1192,5935,11/1/24 1:43,TRUE,11/1/24,1,many months back,3
4122,Ufkwk8mWs9o,3594,4392,10/29/24 16:13,FALSE,10/29/24,16,i am going to get  allan litchman has make the prediction,11
4123,Ufkwk8mWs9o,5626,2984,10/29/24 16:00,FALSE,10/29/24,16,comments are hilarious its not just betting market the polls have it slightly trump now  even left leaning polls who are way off left,24
4124,Ufkwk8mWs9o,1346,8660,10/29/24 16:00,FALSE,10/29/24,16,"this sounds more like the stock market
is that a coincidence am i confused",14
4125,Ufkwk8mWs9o,1192,10117,10/29/24 18:34,TRUE,10/29/24,18,yes it is but the companies are trump victory and harris victory respectively instead of meta and ibm,18
4126,Ufkwk8mWs9o,2379,6494,10/29/24 15:53,FALSE,10/29/24,15,ooooooo where do i sign up i havent been wrong since 03,12
4127,Ufkwk8mWs9o,7310,6755,10/29/24 18:53,TRUE,10/29/24,18,polymarket,1
4128,Ufkwk8mWs9o,2379,631,10/29/24 22:33,TRUE,10/29/24,22,john_smith_86 lol wow youre in for a surprise,8
4129,Ufkwk8mWs9o,2524,5546,10/30/24 17:42,TRUE,10/30/24,17,just commenting to see which of you is right in a few days,13
4130,Ufkwk8mWs9o,1192,832,10/30/24 17:46,TRUE,10/30/24,17,userpw3pu well to be fair i already committed publicly and in writing he is just leaving it vague,18
4131,Ufkwk8mWs9o,2379,632,10/30/24 21:36,TRUE,10/30/24,21,john_smith_86 simple trumps going to lose badly then go to jail by spring then bankrupt and totally broke by end of year and divorced shortly after of when he will either die in prison or shortly after getting out in a mentalsenior care facility of by that time who ever is left of maga that is in office will be either pushed out or charged for their crimes and removed vague enough for ya oh and i havent been wrong since 03 and seen the famous video they claim doesnt exist of trump calling all gop voters naive and will believe anything you tell them regis and kathee lee ny ny mnsbc june 24th 1991 and i remember this because it was my first week day off school after graduating from grade school to high school and i was watching tv when it came on want more im also 4th gen union and have been exposed to politics my whole life even having my great uncle larry being hoffas treasury secretary that helped him create the teamsters want more i got tons,182
4132,Ufkwk8mWs9o,1432,7428,10/29/24 15:48,FALSE,10/29/24,15,this is the most ridiculous antidemocratic disaster to hit america election contracts in 2024,14
4133,Ufkwk8mWs9o,6259,9528,10/29/24 15:43,FALSE,10/29/24,15,what exactly made my comment delete worthyall i said was i was glad liberals are becoming more disinterested in having government control their life choicesdeleting is getting out of control,30
4134,Ufkwk8mWs9o,399,2096,10/29/24 15:34,FALSE,10/29/24,15,about a million dollars is enough to shift the scale any billionaire could push the betting market to 100 in any direction they wanted to,25
4135,Ufkwk8mWs9o,4048,801,10/29/24 15:51,TRUE,10/29/24,15,tczf1jibasic math,2
4136,Ufkwk8mWs9o,4599,799,10/29/24 16:05,TRUE,10/29/24,16,tczf1ji the fact that american system is heavily influenced by multibillion dollar mncs who constantly lobby the government,18
4137,Ufkwk8mWs9o,2203,10088,10/29/24 16:08,TRUE,10/29/24,16,yes 2 billion enough,4
4138,Ufkwk8mWs9o,4340,9875,10/29/24 16:25,TRUE,10/29/24,16,why would they do that its not like they can predict the election and markets have been a bad predictor of elections in the past anyways they would essentially just be gambling and especially in this tight election that is a huge risk,43
4139,Ufkwk8mWs9o,7377,800,10/29/24 17:03,TRUE,10/29/24,17,tczf1ji two candidates have bets on them 5 each someone drops 40 on one candidate now that one is heavily favored by the audience by dollars bet on alone instead of number of people,34
4140,Ufkwk8mWs9o,5356,1786,10/29/24 18:27,TRUE,10/29/24,18,tonyjc1575 yes in theory this kind of market manipulation would work however such a biased market immediately creates huge incentives for opponents to invest in the other side as that would now lead to huge profits thus in practice the higher the trading volumes the lower the chances of market manipulation and the higher its accuracy,56
4141,Ufkwk8mWs9o,6808,6,10/29/24 23:34,TRUE,10/29/24,23,"a million dollars is enough to shift the price of a stock  any billionaire could push a stock price to 0 or 1000000 if they wanted

do you see how silly this sounds  if someone pushes the market out of balance people will start betting against them until the market is balanced again",53
4142,Ufkwk8mWs9o,3221,2970,10/30/24 6:28,TRUE,10/30/24,6,clearly not much thought went into this comment,8
4143,Ufkwk8mWs9o,3264,6294,10/30/24 22:47,TRUE,10/30/24,22,no because the bets are based on the election and the election is nearly 5050  no amount of betting on kamala harris would make half of the us say hmm trump is gonna lose so let me also bet on kamala,41
4144,Ufkwk8mWs9o,6808,984,10/31/24 1:09,TRUE,10/31/24,1,borey123xx9 yeah it would  any competent person would bet on a coin toss given 21 odds,16
4145,Ufkwk8mWs9o,1402,11789,10/31/24 5:42,TRUE,10/31/24,5,nice cope trump is 200 i believe most apps or websites have a daily limit to deposit,17
4146,Ufkwk8mWs9o,4886,1787,11/1/24 18:55,TRUE,11/1/24,18,tonyjc1575 your reasoning itself is right but the problem with the original statement is that the betting volume on both candidates is hundreds of times more than a million each so it is more like 50000 on each and someone dropping 40 into it,44
4147,Ufkwk8mWs9o,2398,1788,11/2/24 15:37,TRUE,11/2/24,15,tonyjc1575thats not how margins are made for payout markets are made based off of the outcome analysis not who is betting if more people bet on the white soxworst franchise in the history of baseball to beat the yankees its not going to swing the payout to favor the bettors to beat the yankees its based on the probability of the yankees to win,64
4148,Ufkwk8mWs9o,7115,1108,11/4/24 15:40,TRUE,11/4/24,15,eliefz526 tell me you dont know anything about actual math without telling me when this happens it creates an arbitrage opportunity because of the mispricing vs all other betting markets arbitrageurs would come in and correct the mispricing thus eliminating the effects of large whales look up arbitrage pricing theory looks like you have never taken a basic investments course,60
4149,Ufkwk8mWs9o,2643,2363,10/29/24 15:30,FALSE,10/29/24,15,another way for the wealthy to influence politics no thanks we already have more than enough,16
4150,Ufkwk8mWs9o,56,2657,10/29/24 15:21,FALSE,10/29/24,15,betting on a kamala win is the only way you can actually win if harriswalz wins the election   assuming you earn your money with a job and not through ebtsnapwelfare,30
4151,Ufkwk8mWs9o,4951,9567,10/29/24 15:19,FALSE,10/29/24,15,what were the odds in 2020 and 2016 did betters favour hillary,12
4152,Ufkwk8mWs9o,4623,5045,10/29/24 15:22,TRUE,10/29/24,15,in 2020 trump was heavily favored in betting markets leading up to the election,14
4153,Ufkwk8mWs9o,5832,10072,10/29/24 15:15,FALSE,10/29/24,15,yeahh  as if a bunch of crypto gambling degens would ever be a reliable source of predicting the outcomes of presidential elections  lol,23
4154,Ufkwk8mWs9o,7853,2453,11/1/24 1:37,TRUE,11/1/24,1,as opposed to what some ideologues giving their opinion on cnn,11
4155,Ufkwk8mWs9o,4679,3333,11/5/24 16:52,TRUE,11/5/24,16,eitheror fallacy,2
4156,Ufkwk8mWs9o,6591,2746,10/29/24 15:11,FALSE,10/29/24,15,billioanires will be able to  puch the results because of their deep pockets,13
4157,Ufkwk8mWs9o,7581,8878,10/29/24 15:07,FALSE,10/29/24,15,trump betting on,3
4158,Ufkwk8mWs9o,4466,78,10/29/24 14:57,FALSE,10/29/24,14,on trumpvance,2
4159,Ufkwk8mWs9o,1003,77,10/29/24 14:56,FALSE,10/29/24,14,aipac manipulates politics  people say,5
4160,Ufkwk8mWs9o,4679,69,11/5/24 16:51,TRUE,11/5/24,16,people say,2
4161,Ufkwk8mWs9o,3436,5748,10/29/24 14:56,FALSE,10/29/24,14,lied,1
4162,Ufkwk8mWs9o,3565,3780,10/29/24 14:52,FALSE,10/29/24,14,gambling odds are based on total bets if conservative billionaires drop a load on trump winning the odds shift in favor of trump winning its based on the payout strategy so the house wins its not based on any other empirical data,42
4163,Ufkwk8mWs9o,2379,10906,10/29/24 15:56,TRUE,10/29/24,15,sounds like a easy money bet then to bet harris shes got a massive lead right now,17
4164,Ufkwk8mWs9o,3565,8158,10/29/24 16:06,TRUE,10/29/24,16,there are only two sides in gambling the house and the losers the house always wins,16
4165,Ufkwk8mWs9o,6340,5569,10/29/24 16:18,TRUE,10/29/24,16,"just saw the history of yesno votes in polymarket and one guy sinking 14m on yes to trump and around 1m on harris anything for the losers to skew _any_ graph they can think of lol 

the red caps cant comprehend that the amount can skew the graphs lol",49
4166,Ufkwk8mWs9o,7680,814,10/29/24 16:27,TRUE,10/29/24,16,theinsaneupsdriver then do it perdicitit you can get a 200 return lets see this easy money,16
4167,Ufkwk8mWs9o,4046,11343,10/29/24 17:01,TRUE,10/29/24,17,theinsaneupsdrivershe has a massive lead in the popular vote if you look at the anticipated results in states like pennsylvania theyre way harder to call right now,27
4168,Ufkwk8mWs9o,5603,1024,10/29/24 17:18,TRUE,10/29/24,17,coachtaewherbalife8817 not really people are playing aganist each other in this format,12
4169,Ufkwk8mWs9o,5603,1106,10/29/24 17:19,TRUE,10/29/24,17,eli0uz kamala is the favorite to win the popular vote on these sites it is expected for her to win the popular vote and lose the election and that kinda makes sense looking at the battleground states rn but we will see,42
4170,Ufkwk8mWs9o,2379,1105,10/29/24 17:24,TRUE,10/29/24,17,eli0uz its easy to work out maybe 80 of women are voting harris 50 of white males 65 latino 75 black trump has already lost,25
4171,Ufkwk8mWs9o,2423,817,10/29/24 17:27,TRUE,10/29/24,17,theinsaneupsdriveroh believe me i want to but im scared,9
4172,Ufkwk8mWs9o,4714,1026,10/29/24 19:27,TRUE,10/29/24,19,coachtaewherbalife8817 there is no house on polymarket,7
4173,Ufkwk8mWs9o,6446,7905,10/29/24 19:53,TRUE,10/29/24,19,the gambling odds cannot be based solely or even primarily on the betting action and a simple google search would tell you that but logically if the betting line was going to swing the way the election line has swung due to action with no change in the actual probability around a 12 movement in the last few weeks from trump as slight dog to just over 60 win probability all of the whales would be able to place massive bets while one side is  money paying out more than 1 for every 1 wagered wait for the line to respond and then guarantee a profit by betting the other side at  money as well it is of course based primarily on empirical data or the book would get ripped apart by betting syndicates and whales manipulating the line and then guaranteeing profit you have no idea what youre talking about,151
4174,Ufkwk8mWs9o,191,10032,10/29/24 20:32,TRUE,10/29/24,20,yeah but you cant do it on all platforms,9
4175,Ufkwk8mWs9o,6446,3716,10/29/24 20:45,TRUE,10/29/24,20,for some reason my reply got deleted but this is completely false if a betting market was based solely or even primarily on the action more money being wagered on one side than the other it would be incredibly easy to manipulate by the whales and betting syndicates placing large wagers on the initial underdog paying out at  money when you receive more than 1 for every 1 wagered waiting for the odds to change and then guaranteeing a profit by betting the other side also at  money the lines have to be primarily based on empirical data or the book would go out of business immediately if you even think about it logically it cant work the way you described but you can also just google it if you dont believe me the goal of the books is to get as close as possible to the actual probability of the event happening at that moment in time and if they are moving the line over 10 the election odds have shifted by around 15 in the last few weeks without a fundamental change in the likelihood of the event happening they would be arbitraged to death,197
4176,Ufkwk8mWs9o,6446,1027,10/29/24 20:55,TRUE,10/29/24,20,coachtaewherbalife8817 think about it logically if that were the case the whales or betting syndicates could have bet massively on trump while he was  money paying out more than 1 for every 1 wagered wait for the line to shift and then guarantee a profit by betting harris at  money as well which is precisely why the betting lines are based mostly on empirical data if you have any experience in these markets you know that you do not see a massive change in the line without a significant change in the actual likelihood of the event happening ie the empirical data if it worked the way you described it would be immediately gamed by the largest bettors and the markets would go out of business,126
4177,Ufkwk8mWs9o,6319,4781,10/29/24 23:10,TRUE,10/29/24,23,id like to get a up when the result drops,10
4178,Ufkwk8mWs9o,6808,4904,10/29/24 23:27,TRUE,10/29/24,23,"if thats so why dont hedge funds and progressive billionaires lets not pretend there arent a lot take the easy money odds

its just not possible to swing it more than a few percent from reality without smart money pushing back",41
4179,Ufkwk8mWs9o,547,11282,10/30/24 2:59,TRUE,10/30/24,2,john_smith_86dude major respect for making a bold and public prediction itll be interesting to see how the results come out to see how accurate you were id wish you luck but i cant say id be very happy with that result,41
4180,Ufkwk8mWs9o,39,141,10/30/24 3:22,TRUE,10/30/24,3,100 this is how sports betting works its odds are based so the winners are covered by the losers,19
4181,Ufkwk8mWs9o,683,3024,10/30/24 3:47,TRUE,10/30/24,3,correct betting means nothing much like the polls theres no way to know who is betting and theres no way to know who is responding to polls,27
4182,Ufkwk8mWs9o,1130,823,10/30/24 12:08,TRUE,10/30/24,12,thedarkknight2244thats why betting markets are accurate you are too scared to put your money on the line that tells me you are either not a gambling addict or confident in your statistics,32
4183,Ufkwk8mWs9o,7383,169,10/30/24 12:10,TRUE,10/30/24,12,20 dollars says she wins by cheating,7
4184,Ufkwk8mWs9o,7505,816,10/30/24 12:40,TRUE,10/30/24,12,theinsaneupsdriverlol no she doesnt,4
4185,Ufkwk8mWs9o,7505,1107,10/30/24 12:41,TRUE,10/30/24,12,eli0uzshe does not have a massive lead in the popular vote,11
4186,Ufkwk8mWs9o,1192,506,10/30/24 15:04,TRUE,10/30/24,15,"crimsonlegacy yup i think i am pretty courageous myself instead of the cowards who brag only after the results are already out

well unforunately for you trump winning is extremely likely it is the margin of victory that is the test of skills",43
4187,Ufkwk8mWs9o,4046,2015,10/30/24 16:24,TRUE,10/30/24,16,userxm3wd8tz6d  13 by todays polls it is quite certain that shell win that,13
4188,Ufkwk8mWs9o,1499,7666,10/31/24 13:55,TRUE,10/31/24,13,thats completely false an odds compiler is tasked with calculating odds for a given event the bookmaker doesnt look at the amount of bets placed according to your logic the initial bet would pay 11 regardless of the predicted outcome which would result in a loss for the bookmaker,49
4189,Ufkwk8mWs9o,3565,1884,10/31/24 14:15,TRUE,10/31/24,14,marcelgebat9p  the house doesnt pay 11 the house always takes its cut the odds calculated are based on bets made minus the cut the house takes you should go to a horse race and watch the odds change as bets are made,42
4190,Ufkwk8mWs9o,1499,1930,10/31/24 14:41,TRUE,10/31/24,14,coachtaewherbalife8817  this is actually specific to horse racing where the result is highly luck based this is why for example you may have an insured bet where if your horse finished 2nd or 3rd you get your stake back,39
4191,Ufkwk8mWs9o,3565,1883,10/31/24 14:58,TRUE,10/31/24,14,marcelgebat9p  horse racing is no more luck based than the superbowl is rethink your argument,15
4192,Ufkwk8mWs9o,1499,1929,10/31/24 16:09,TRUE,10/31/24,16,coachtaewherbalife8817  doesnt change the fact that horse racing is one of the most luckbased sports and the fact that most sports odds are calculated from the probability of winning if odds were calculated by each bookmaker from the bets they received then especially during presidential elections different bookmakers would have vastly different odds eg a bookmaker in la would have better odds on harris than trump vice versa in a republican city this would lead to arbitrage betting which would end up milking every bookmaker dry this is why odds are calculated from probabilities unlike irl horse betting where you can place bets on the horses only from one place,110
4193,Ufkwk8mWs9o,1245,5171,10/31/24 18:43,TRUE,10/31/24,18,is that what was happening when kamala was leading him in the prediction markets like a month or two ago or was that just millions of good hard working everyday people throwing their last 20 at her because they love her so much lol,44
4194,Ufkwk8mWs9o,6483,6332,11/1/24 4:16,TRUE,11/1/24,4,no she doesnt lol,4
4195,Ufkwk8mWs9o,4902,813,11/1/24 16:03,TRUE,11/1/24,16,theinsaneupsdriver massive lead in what,5
4196,Ufkwk8mWs9o,2398,6341,11/2/24 15:34,TRUE,11/2/24,15,no theyre not lol tell me you dont know about statistical analysis,12
4197,Ufkwk8mWs9o,622,11344,11/2/24 16:26,TRUE,11/2/24,16,theinsaneupsdriverkamala has a big lead,5
4198,Ufkwk8mWs9o,3565,1904,11/2/24 19:38,TRUE,11/2/24,19,thereal3lacksheep  four comments in 9 years i feel honored too bad you made a gaffe,15
4199,Ufkwk8mWs9o,3080,10934,11/2/24 23:10,TRUE,11/2/24,23,that doesnt make any sense dropping a load on trump winning in a betting market does not make him more likely to win in real life betting markets is not related to real polls what you said makes no sense,40
4200,Ufkwk8mWs9o,2379,515,11/2/24 23:45,TRUE,11/2/24,23,darkofitcoach yes she does stop listening to right wing media theyre lying they have to its either save face and lie which will make their voters not bother or dont lie they lose heart and dont vote anyway trumps done 80 of all women 70 of latinos 70 of the black vote and about half of all white men are voting for her so yes big lead,67
4201,Ufkwk8mWs9o,2398,1025,11/3/24 1:28,TRUE,11/3/24,1,coachtaewherbalife8817 oof the ignorance is showing,6
4202,Ufkwk8mWs9o,3565,1903,11/3/24 2:22,TRUE,11/3/24,2,thereal3lacksheep  admitting the problem is the first step congratulations,9
4203,Ufkwk8mWs9o,2398,358,11/3/24 11:37,TRUE,11/3/24,11,not the projection,3
4204,Ufkwk8mWs9o,3742,812,11/4/24 6:23,TRUE,11/4/24,6,theinsaneupsdriver lol,2
4205,Ufkwk8mWs9o,2379,1063,11/4/24 10:46,TRUE,11/4/24,10,danupnorth6607 the poles are wrong its even worse for trump then they realize utah is turning blue if they can swing 13 points to harris anyone can,27
4206,Ufkwk8mWs9o,7115,7694,11/4/24 15:36,TRUE,11/4/24,15,thats not how it works as this would open up an arbitrage opportunity compared to other betting markets as the whale has only influenced one market arbitrageurs would then come in and correct that mispricing and bring back balance to the odds those are the fundamentals of markets,48
4207,Ufkwk8mWs9o,3565,1993,11/4/24 15:42,TRUE,11/4/24,15,stralerman  that doesnt matter to each gambling house they still get their cut at any rate the odds keep adjusting up to post time thats one reason why shady bets come in at the end so gamblers dont have much of a chance to take advantage of the odds and push them back the other direction,56
4208,Ufkwk8mWs9o,4039,3683,11/4/24 18:00,TRUE,11/4/24,18,finally someone with a brain just because crypto joe drops 500 million on trump contracts doesnt mean trump is anymore likely to win lol,24
4209,Ufkwk8mWs9o,5533,2936,10/29/24 14:49,FALSE,10/29/24,14,capitalismwill gamble anything huh nothing is sacred,7
4210,Ufkwk8mWs9o,2686,6757,10/29/24 14:46,FALSE,10/29/24,14,polymarket is mostly used by rightleaning crypto bros and due to their wishful thinking it is clearly overestimating the likelihood of a trump victory thats why i signed up there yesterday and bought some shares on him losing i do think trump has a slight edge over harris but a 49 chance of getting a 200 roi is still good,60
4211,Ufkwk8mWs9o,4898,3965,10/29/24 14:39,FALSE,10/29/24,14,had no idea that nate robinson worked for wsj,9
4212,Ufkwk8mWs9o,4881,9701,10/29/24 14:39,FALSE,10/29/24,14,who misses kilkary,3
4213,Ufkwk8mWs9o,3847,5023,10/29/24 14:37,FALSE,10/29/24,14,imagine thinking people do not have 1 or 2 more or 90 more devices to poll with and make it all not accurate ha,24
4214,Ufkwk8mWs9o,3847,10691,10/29/24 14:35,FALSE,10/29/24,14,it is all manipulated with bots and people with multiple devices,11
4215,Ufkwk8mWs9o,1449,10223,10/29/24 21:11,TRUE,10/29/24,21,you dont understand how betting works,6
4216,Ufkwk8mWs9o,3089,2660,10/29/24 22:06,TRUE,10/29/24,22,bettings are more accurate than pools since money is on the line,12
